Unnamed: 0.1,event,particle_track_id,particle_parent_track_id,particle_pdg_code,particle_mass,particle_charge,particle_process_key,particle_initial_energy,particle_initial_x,particle_initial_y,particle_initial_z,particle_initial_t,particle_final_x,particle_final_y,particle_final_z,particle_final_t,particle_final_kinetic_energy,particle_final_momentum,particle_decay_flag,particle_detector_x_tag,particle_detector_y_tag,Unnamed: 0
1,0.0,2.0,0.0,321.0,493.6,1.0,20.0,594.6775606118613,115.0,300.0,180.0,0.0,124.0834321261694,295.88011201243705,187.9101753326227,24.14687911194638,0.0,0.0,1.0,310.0,739.0,
224,1.0,2.0,0.0,321.0,493.6,1.0,20.0,532.441866199107,115.0,300.0,180.0,0.0,113.29563860080891,301.6375779146796,180.00954578140968,27.023654751220416,0.0,0.0,1.0,283.0,754.0,1.0
960,2.0,2.0,0.0,321.0,493.6,1.0,20.0,549.8946709648693,115.0,300.0,180.0,0.0,119.61832499480752,299.77548334311393,179.8466994484201,9.40753977044437,0.0,0.0,1.0,299.0,749.0,1.0
1430,3.0,2.0,0.0,321.0,493.6,1.0,20.0,589.5728870747442,115.0,300.0,180.0,0.0,110.9161400791171,294.42950113779415,189.54314209268537,5.7938890023229614,0.0,0.0,1.0,277.0,736.0,1.0
2777,4.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,645.3795484890788,115.0,300.0,180.0,0.0,119.68498633931418,281.2824112821543,164.03414265862426,18.467555838257976,0.0,0.0,1.0,299.0,703.0,1.0
4607,5.0,2.0,0.0,321.0,493.6,1.0,20.0,558.0546348417403,115.0,300.0,180.0,0.0,109.291659554976,298.65490348389307,179.58293376818284,28.12385257245959,0.0,0.0,1.0,273.0,746.0,1.0
6079,6.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,629.4887237113855,115.0,300.0,180.0,0.0,133.01830933947207,292.32199778661095,172.89760184028515,7.178892273493191,0.0,0.0,1.0,332.0,730.0,1.0
6222,7.0,2.0,0.0,321.0,493.6,1.0,20.0,534.9002740348599,115.0,300.0,180.0,0.0,113.244301991028,300.1297727603284,182.04329237056183,6.65848900426346,0.0,0.0,1.0,283.0,750.0,1.0
7608,8.0,2.0,0.0,321.0,493.6,1.0,20.0,544.6122128774012,115.0,300.0,180.0,0.0,112.1103292932508,298.1173840762784,181.70800049275007,25.56314941426869,0.0,0.0,1.0,280.0,745.0,1.0
11651,9.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,603.9036371973425,115.0,300.0,180.0,0.0,115.4552032733592,306.6431696294295,166.67593140560408,1.2081675125585154,0.0,0.0,1.0,288.0,766.0,1.0
11779,10.0,2.0,0.0,321.0,493.6,1.0,20.0,532.0116422766162,115.0,300.0,180.0,0.0,112.84040762944817,299.37076751721514,179.5558065512859,31.126076781170667,0.0,0.0,1.0,282.0,748.0,1.0
11956,11.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,579.378908035292,115.0,300.0,180.0,0.0,112.68153629054063,304.64661620304173,171.8720240015771,17.080961301220242,0.0,0.0,1.0,281.0,761.0,1.0
13514,12.0,2.0,0.0,321.0,493.6,1.0,20.0,566.9602299889984,115.0,300.0,180.0,0.0,107.96787777760387,301.00004621550346,181.1664404913989,3.8261295607308736,0.0,0.0,1.0,269.0,752.0,1.0
14858,13.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,523.3212015595283,115.0,300.0,180.0,0.0,114.0309492573216,301.0457317650909,180.4026173155833,0.8574953124357179,0.0,0.0,1.0,285.0,752.0,1.0
19329,14.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,622.3348862185405,115.0,300.0,180.0,0.0,104.79765252618388,285.8773359625885,188.7273359428629,2.047120451064303,0.0,0.0,1.0,261.0,714.0,1.0
19638,15.0,2.0,0.0,321.0,493.6,1.0,20.0,624.1903494790747,115.0,300.0,180.0,0.0,126.77911384301024,291.7535283061882,166.7795753347877,2.8699055321784908,0.0,0.0,1.0,316.0,729.0,1.0
19904,16.0,2.0,0.0,321.0,493.6,1.0,20.0,664.292253832957,115.0,300.0,180.0,0.0,130.46223272403626,293.4695034479506,164.52158697064775,1.2614876357850544,76.06264787218183,284.3845501794101,1.0,326.0,733.0,1.0
20273,17.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,575.5008276438291,115.0,300.0,180.0,0.0,114.16439625761195,299.676933953751,188.74315079129832,24.77848586841309,0.0,0.0,1.0,285.0,749.0,1.0
20492,18.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,674.3783237342745,115.0,300.0,180.0,0.0,84.6923069607367,308.52903634309445,193.41105525692183,4.393124757161566,0.0,0.0,1.0,211.0,771.0,1.0
21799,19.0,2.0,0.0,321.0,493.6,1.0,20.0,576.2012608172821,115.0,300.0,180.0,0.0,114.56743478356152,291.2709011735508,178.42172864157408,5.586233849859925,0.0,0.0,1.0,286.0,728.0,1.0
24033,20.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,554.0262134451826,115.0,300.0,180.0,0.0,113.23635482374452,295.3881519977511,181.4191484643197,57.198289441365176,0.0,0.0,1.0,283.0,738.0,1.0
25074,21.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,663.8723818778135,115.0,300.0,180.0,0.0,102.29662099489433,290.9772481978898,206.4520811793157,5.333511655468946,0.0,0.0,1.0,255.0,727.0,1.0
25200,22.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,610.3802303024274,115.0,300.0,180.0,0.0,129.4305802763704,293.8053100961087,176.08441008045227,7.570755723755921,0.0,0.0,1.0,323.0,734.0,1.0
25471,23.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,642.7859518104552,115.0,300.0,180.0,0.0,110.23639433708048,301.4735453038296,156.12027978090242,42.2805555563448,0.0,0.0,1.0,275.0,753.0,1.0
26935,24.0,2.0,0.0,321.0,493.6,1.0,20.0,554.6065859352324,115.0,300.0,180.0,0.0,114.60061361387896,303.80939148052636,176.48113610082817,26.50390103947215,0.0,0.0,1.0,286.0,759.0,1.0
27120,25.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,582.2987682017717,115.0,300.0,180.0,0.0,115.32482789923009,300.03338892496106,178.5695927573397,0.0928550577426744,81.50745603618539,295.1400108226821,1.0,288.0,750.0,1.0
29394,26.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,527.0157528526261,115.0,300.0,180.0,0.0,113.6432943906144,300.7087799768473,181.0439878638468,16.73807453547536,0.0,0.0,1.0,284.0,751.0,1.0
30377,27.0,2.0,0.0,321.0,493.6,1.0,20.0,552.729854971373,115.0,300.0,180.0,0.0,114.31130132787112,304.7507588455112,177.98111403219568,1.9162066449549808,0.0,0.0,1.0,285.0,761.0,1.0
32746,28.0,2.0,0.0,321.0,493.6,1.0,20.0,543.8230168344709,115.0,300.0,180.0,0.0,118.20802731223804,300.4073355109317,178.06260380392305,16.765960450229194,0.0,0.0,1.0,295.0,751.0,1.0
32858,29.0,2.0,0.0,321.0,493.6,1.0,20.0,586.4252239717146,115.0,300.0,180.0,0.0,111.72416816091152,307.8161274252821,173.09464764407974,6.46519647857458,0.0,0.0,1.0,279.0,769.0,1.0
33094,30.0,2.0,0.0,321.0,493.6,1.0,20.0,567.9815119266244,115.0,300.0,180.0,0.0,111.9097827398184,294.3149427190979,184.5004617576112,2.142782723302839,0.0,0.0,1.0,279.0,735.0,1.0
33259,31.0,2.0,0.0,321.0,493.6,1.0,20.0,500.5754898322048,115.0,300.0,180.0,0.0,115.06628177543824,300.08813914559795,180.04759829114352,7.595524982254145,0.0,0.0,1.0,287.0,750.0,1.0
33942,32.0,2.0,0.0,321.0,493.6,1.0,20.0,635.8522863967519,115.0,300.0,180.0,0.0,113.7607201830392,286.96711854082287,198.8404787115956,11.493945717013968,0.0,0.0,1.0,284.0,717.0,1.0
35719,33.0,2.0,0.0,321.0,493.6,1.0,20.0,500.4904496693161,115.0,300.0,180.0,0.0,115.05987517299364,300.0751802544176,179.93724312747008,8.901959760608847,0.0,0.0,1.0,287.0,750.0,1.0
36555,34.0,2.0,0.0,321.0,493.6,1.0,20.0,532.6031554677464,115.0,300.0,180.0,0.0,113.24050906613763,301.7156279517294,180.1306045190389,1.4367615355697767,0.0,0.0,1.0,283.0,754.0,1.0
37510,35.0,2.0,0.0,321.0,493.6,1.0,20.0,522.3773535865398,115.0,300.0,180.0,0.0,115.14252535337512,300.23721168208124,178.6161157999773,2.2936862621004166,0.0,0.0,1.0,287.0,750.0,1.0
38448,36.0,2.0,0.0,321.0,493.6,1.0,20.0,588.2636679617144,115.0,300.0,180.0,0.0,109.94168075767296,289.9193448092756,182.0541834612911,47.653695249925384,0.0,0.0,1.0,274.0,724.0,1.0
40330,37.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,598.8032213338223,115.0,300.0,180.0,0.0,105.7264559811457,303.9835160692975,170.61736657645957,17.311180930873252,0.0,0.0,1.0,264.0,759.0,1.0
40530,38.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,693.887595688197,115.0,300.0,180.0,0.0,96.01932645043284,333.74941750516,184.93553164019684,5.881838065842187,0.0,0.0,1.0,240.0,834.0,1.0
40782,39.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,580.871892215517,115.0,300.0,180.0,0.0,123.8155002020018,295.6352629959366,180.11085151897282,11.220513110381354,0.0,0.0,1.0,309.0,739.0,1.0
40960,40.0,3.0,2.0,321.0,493.677,1.0,20.0,507.8756823295053,113.37634774195092,298.7932804416553,179.67125995618616,0.1504293747355881,113.67114621539892,299.00149148453437,179.51542659937556,25.093040108883702,0.0,0.0,1.0,284.0,747.0,2.0
42543,41.0,2.0,0.0,321.0,493.6,1.0,20.0,625.4786579895012,115.0,300.0,180.0,0.0,132.12355886305022,305.4093043656666,171.2850574697938,7.203789137554809,0.0,0.0,1.0,330.0,763.0,1.0
42791,42.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,528.5317795796645,115.0,300.0,180.0,0.0,114.81232767742696,301.8399849632543,180.71699415993868,13.77561768499465,0.0,0.0,1.0,287.0,754.0,1.0
43220,43.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,608.4367114048553,115.0,300.0,180.0,0.0,104.02499225179103,310.39629875609995,183.99473427769368,10.45581658846255,0.0,0.0,1.0,260.0,775.0,1.0
45856,44.0,2.0,0.0,321.0,493.6,1.0,20.0,505.93959327562345,115.0,300.0,180.0,0.0,115.06181429864009,300.25552975296665,180.1612804874099,3.0974699505951673,0.0,0.0,1.0,287.0,750.0,1.0
46790,45.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,584.8356078051684,115.0,300.0,180.0,0.0,121.16320230956444,294.3798895449183,175.19255183579577,0.7162999815260428,23.6764711590698,154.70613308715318,1.0,302.0,735.0,1.0
51966,46.0,2.0,0.0,321.0,493.6,1.0,20.0,525.1513290645389,115.0,300.0,180.0,0.0,115.16169957930526,299.04930090604637,181.35545340961136,3.5158434412750483,0.0,0.0,1.0,287.0,747.0,1.0
52373,47.0,2.0,0.0,321.0,493.6,1.0,20.0,690.4353973420853,115.0,300.0,180.0,0.0,110.07798545980545,263.7594429096293,192.46723019074017,8.765897537482317,0.0,0.0,1.0,275.0,659.0,1.0
52566,48.0,2.0,0.0,321.0,493.6,1.0,20.0,600.2311165410285,115.0,300.0,180.0,0.0,119.41669054038218,287.64468090690366,174.78202647751468,3.072293086834203,0.0,0.0,1.0,298.0,719.0,1.0
53653,49.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,639.5600212057128,115.0,300.0,180.0,0.0,114.93738285828668,276.62128769261403,175.18976365503173,14.36473405850658,0.0,0.0,1.0,287.0,691.0,1.0
53823,50.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,556.7249045389281,115.0,300.0,180.0,0.0,111.88026235968432,296.48333669351064,183.0728794740492,3.1920529233005923,0.0,0.0,1.0,279.0,741.0,1.0
54072,51.0,8.0,2.0,321.0,493.67700000000013,1.0,20.0,522.999006451971,126.2483390711109,294.4965216469679,199.0915322261011,1.3328835256590834,125.53088740529412,294.9951664445499,200.27993457199597,2.6133907133602245,0.0,0.0,1.0,313.0,737.0,7.0
55974,52.0,2.0,0.0,321.0,493.6,1.0,20.0,562.5536151674687,115.0,300.0,180.0,0.0,111.15545346163746,304.22526265206756,176.72056492328875,5.995432231030526,0.0,0.0,1.0,277.0,760.0,1.0
56118,53.0,2.0,0.0,321.0,493.6,1.0,20.0,566.795280062152,115.0,300.0,180.0,0.0,112.46039682681187,304.15343205521594,174.68775748140655,12.206884828210288,0.0,0.0,1.0,281.0,760.0,1.0
56421,54.0,2.0,0.0,321.0,493.6,1.0,20.0,573.3682147926904,115.0,300.0,180.0,0.0,116.3236756781699,306.7039098181179,184.77440126202868,4.31448862215688,0.0,0.0,1.0,290.0,766.0,1.0
57594,55.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,588.2931178047063,115.0,300.0,180.0,0.0,123.32138316611496,305.2625908095163,185.2363264241859,2.183129508168496,0.0,0.0,1.0,308.0,763.0,1.0
57717,56.0,2.0,0.0,321.0,493.6,1.0,20.0,493.8841922196851,115.0,300.0,180.0,0.0,115.00049254226532,300.0001732389374,180.00040818792382,11.933164578862671,0.0,0.0,1.0,287.0,750.0,1.0
60675,57.0,7.0,2.0,321.0,493.677,1.0,20.0,576.0386051908896,111.99480688756212,309.3112134863486,178.36148659500992,0.5349326939558864,106.77878814541428,312.82929510505517,172.14040728380914,16.45915382785732,0.0,0.0,1.0,266.0,782.0,6.0
61187,58.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,601.3250778757449,115.0,300.0,180.0,0.0,128.6454873702949,297.93995662451454,181.8418495182836,1.0129610296286946,14.32179100178636,119.76471005459972,1.0,321.0,744.0,1.0
61371,59.0,2.0,0.0,321.0,493.6,1.0,20.0,634.2074505273828,115.0,300.0,180.0,0.0,128.35371316026885,301.291292957097,197.70808291250128,3.180542119075517,0.0,0.0,1.0,320.0,753.0,1.0
62547,60.0,2.0,0.0,321.0,493.6,1.0,20.0,592.6377187775007,115.0,300.0,180.0,0.0,103.52323682271256,302.84326928544795,183.83216945587057,6.891569717747548,0.0,0.0,1.0,258.0,757.0,1.0
62772,61.0,2.0,0.0,321.0,493.6,1.0,20.0,601.4491100299963,115.0,300.0,180.0,0.0,113.17871389971758,291.28633446076765,191.34614950697156,26.316996357527923,0.0,0.0,1.0,282.0,728.0,1.0
62925,62.0,2.0,0.0,321.0,493.6,1.0,20.0,509.55068250916247,115.0,300.0,180.0,0.0,115.21745085126832,300.3877382332402,180.18589333100968,12.25997728619507,0.0,0.0,1.0,288.0,750.0,1.0
63384,63.0,2.0,0.0,321.0,493.6,1.0,20.0,526.726511175952,115.0,300.0,180.0,0.0,115.96516441900194,299.93538282944644,181.4810473290044,24.040681401206193,0.0,0.0,1.0,289.0,749.0,1.0
65429,64.0,2.0,0.0,321.0,493.6,1.0,20.0,577.7141219330402,115.0,300.0,180.0,0.0,112.49818217028694,305.89148610183577,172.97111197142397,13.051077362446074,0.0,0.0,1.0,281.0,764.0,1.0
65737,65.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,627.4188035415027,115.0,300.0,180.0,0.0,106.65568381905209,286.728082841067,167.27874427408045,11.003767568590597,0.0,0.0,1.0,266.0,716.0,1.0
66795,66.0,2.0,0.0,321.0,493.6,1.0,20.0,551.2457541583601,115.0,300.0,180.0,0.0,116.9823792168676,298.5469641538066,184.10782496339937,1.5131508327209011,0.0,0.0,1.0,292.0,746.0,1.0
67033,67.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,562.4812243671031,115.0,300.0,180.0,0.0,108.75455688262336,301.8033374343873,180.75099106079537,1.8214625569926524,0.0,0.0,1.0,271.0,754.0,1.0
68564,68.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,602.772618702963,115.0,300.0,180.0,0.0,101.98089993212456,293.9791026293488,178.33064377600795,1.9547063409219811,0.0,0.0,1.0,254.0,734.0,1.0
68696,69.0,2.0,0.0,321.0,493.6,1.0,20.0,536.6071549272194,115.0,300.0,180.0,0.0,112.66287242461758,298.51881012762743,180.86477618041437,9.670329089241198,0.0,0.0,1.0,281.0,746.0,1.0
69017,70.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,631.9832546922215,115.0,300.0,180.0,0.0,110.0860543879833,302.0851230629046,181.12398852092377,0.2969609061377997,116.49549204630472,358.57432899640577,1.0,275.0,755.0,1.0
69199,71.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,618.5921917093242,115.0,300.0,180.0,0.0,119.71640396674027,292.3252731504416,163.83579001247136,9.778441425287578,0.0,0.0,1.0,299.0,730.0,1.0
70378,72.0,2.0,0.0,321.0,493.6,1.0,20.0,499.0988281844331,115.0,300.0,180.0,0.0,114.99658405435996,299.92267341391414,180.0045795511353,19.17420114635952,0.0,0.0,1.0,287.0,749.0,1.0
71081,73.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,562.0802810667373,115.0,300.0,180.0,0.0,115.86993641592952,305.6268329761454,182.6789532390628,16.790577494444868,0.0,0.0,1.0,289.0,764.0,1.0
71236,74.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,582.4837337773231,115.0,300.0,180.0,0.0,114.09750278730064,300.3634359080453,170.28163170150577,7.5949095766735075,0.0,0.0,1.0,285.0,750.0,1.0
71431,75.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,627.0442619236051,115.0,300.0,180.0,0.0,110.31425137705888,290.75969173518206,162.91231214998123,1.4550890647586805,0.0,0.0,1.0,275.0,726.0,1.0
72533,76.0,2.0,0.0,321.0,493.6,1.0,20.0,504.98738555114306,115.0,300.0,180.0,0.0,115.15284152830414,300.21858873043925,179.92188259387748,3.4222757957916445,0.0,0.0,1.0,287.0,750.0,1.0
74317,77.0,2.0,0.0,321.0,493.6000000000002,1.0,20.0,632.870660099539,115.0,300.0,180.0,0.0,121.8073812975753,310.0921348366741,162.00095682626483,2.306790120010324,0.0,0.0,1.0,304.0,775.0,1.0
74576,78.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,573.7854224435513,115.0,300.0,180.0,0.0,112.66179414269172,305.5869475805572,178.5893183677603,0.4528435240151619,40.640905403218355,204.3829371695458,1.0,281.0,763.0,1.0
74781,79.0,2.0,0.0,321.0,493.6,1.0,20.0,579.7575534124043,115.0,300.0,180.0,0.0,106.36640327711146,300.63675009156793,184.46840833412213,5.128485365880168,0.0,0.0,1.0,265.0,751.0,1.0
74932,80.0,6.0,2.0,321.0,493.67699999999985,1.0,20.0,534.3858778637693,125.22774970004475,293.03745698661294,174.72830876821436,0.7931529581746745,127.14837900517392,292.0657694774708,176.27005129690664,13.085963666391836,0.0,0.0,1.0,317.0,730.0,5.0
75332,81.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,607.9134586208248,115.0,300.0,180.0,0.0,125.00111163422552,294.1589956712925,190.2327630308486,22.994645181832,0.0,0.0,1.0,312.0,735.0,1.0
75522,82.0,2.0,0.0,321.0,493.6,1.0,20.0,574.3330459555165,115.0,300.0,180.0,0.0,116.07581185977983,305.6278939512239,173.42714150027308,22.20956264957996,0.0,0.0,1.0,290.0,764.0,1.0
75807,83.0,2.0,0.0,321.0,493.6,1.0,20.0,591.6030031478016,115.0,300.0,180.0,0.0,118.91870893317882,296.4194323920311,169.10482497187004,13.148462913724044,0.0,0.0,1.0,297.0,741.0,1.0
84792,84.0,2.0,0.0,321.0,493.6,1.0,20.0,498.680862387466,115.0,300.0,180.0,0.0,114.9739806335618,300.0167497914614,180.05931169720705,11.081772928513992,0.0,0.0,1.0,287.0,750.0,1.0
85605,85.0,2.0,0.0,321.0,493.6,1.0,20.0,514.3220415254939,115.0,300.0,180.0,0.0,114.35448342838812,300.31658053415924,180.32091895170092,4.908687141807312,0.0,0.0,1.0,285.0,750.0,1.0
87002,86.0,2.0,0.0,321.0,493.6,1.0,20.0,561.6335863331009,115.0,300.0,180.0,0.0,115.65670903970474,306.1790825609106,182.0803468891872,15.33644754753088,0.0,0.0,1.0,289.0,765.0,1.0
89017,87.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,556.3156699741312,115.0,300.0,180.0,0.0,120.12945735581424,302.1564106145991,180.00035857244447,47.83070942528746,0.0,0.0,1.0,300.0,755.0,1.0
90101,88.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,539.9783477439904,115.0,300.0,180.0,0.0,115.99428784224696,300.8143353386946,177.02671793305586,13.979025986066018,0.0,0.0,1.0,289.0,752.0,1.0
91058,89.0,2.0,0.0,321.0,493.6,1.0,20.0,663.7012335561459,115.0,300.0,180.0,0.0,130.6584246385782,280.56864776171113,196.56056745512993,6.794265460635142,0.0,0.0,1.0,326.0,701.0,1.0
93161,90.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,605.5592873887571,115.0,300.0,180.0,0.0,115.74756444053574,289.6170940471796,190.63897523244373,16.785148942060662,0.0,0.0,1.0,289.0,724.0,1.0
93646,91.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,540.2301809651289,115.0,300.0,180.0,0.0,115.83845005180872,302.2755666748154,182.18596252491287,4.39244531284665,0.0,0.0,1.0,289.0,755.0,1.0
93801,92.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,555.3581955597848,115.0,300.0,180.0,0.0,115.28942279032614,297.571371863308,184.7888242555761,2.2617190199629804,0.0,0.0,1.0,288.0,743.0,1.0
97976,93.0,2.0,0.0,321.0,493.6,1.0,20.0,592.6872266145137,115.0,300.0,180.0,0.0,124.4586564804404,293.59611153913625,175.79745665295533,5.148951892346772,0.0,0.0,1.0,311.0,733.0,1.0
98159,94.0,2.0,0.0,321.0,493.6,1.0,20.0,573.8824601749357,115.0,300.0,180.0,0.0,118.89689660627684,292.80905196088116,183.06345812741128,5.207728207542356,0.0,0.0,1.0,297.0,732.0,1.0
99442,95.0,2.0,0.0,321.0,493.5999999999998,1.0,20.0,638.2889150552725,115.0,300.0,180.0,0.0,108.99293186848578,301.0563139011116,179.23315374811276,0.3298242792889481,122.01433740185637,367.8859230994393,1.0,272.0,752.0,1.0
99540,96.0,2.0,0.0,321.0,493.6,1.0,20.0,585.0807737934578,115.0,300.0,180.0,0.0,113.49625818937474,300.88944827558277,190.5061422824959,2.3051320777426914,0.0,0.0,1.0,283.0,752.0,1.0
99984,97.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,621.0744369278683,115.0,300.0,180.0,0.0,122.6297412373996,317.42924606924026,179.94806360927095,8.533706964638613,0.0,0.0,1.0,306.0,793.0,1.0
101216,98.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,632.9166865660726,115.0,300.0,180.0,0.0,100.64349898088616,315.6669139221477,173.93557686532353,20.443586935699077,0.0,0.0,1.0,251.0,789.0,1.0
103219,100.0,2.0,0.0,321.0,493.6,1.0,20.0,507.4784201620044,115.0,300.0,180.0,0.0,115.0947114865772,300.0995708060828,179.646991900309,1.427484117989105,0.0,0.0,1.0,287.0,750.0,1.0
103799,101.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,626.3006610113946,115.0,300.0,180.0,0.0,109.28758672995596,302.5914279150926,161.25382460694158,13.036196368131185,0.0,0.0,1.0,273.0,756.0,1.0
104016,102.0,2.0,0.0,321.0,493.6,1.0,20.0,652.2958237071002,115.0,300.0,180.0,0.0,93.100912971206,289.8183958530723,191.96842361857088,5.134520698081851,0.0,0.0,1.0,232.0,724.0,1.0
104932,103.0,2.0,0.0,321.0,493.6,1.0,20.0,509.37179072463,115.0,300.0,180.0,0.0,115.39901923614728,299.9022546371608,180.25572789757,6.163848144007362,0.0,0.0,1.0,288.0,749.0,1.0
106039,104.0,2.0,0.0,321.0,493.6,1.0,20.0,557.530100838577,115.0,300.0,180.0,0.0,110.46072861793236,301.14895038495007,176.57833015007012,1.365760925657629,0.0,0.0,1.0,276.0,752.0,1.0
107362,105.0,7.0,2.0,321.0,493.677,1.0,20.0,537.396763946383,114.06892638257064,292.7057177530442,182.6381161086756,0.4585385361022702,115.33267072399283,290.60283181103347,181.04854774332568,0.8453679292925844,0.0,0.0,1.0,288.0,726.0,6.0
108079,106.0,2.0,0.0,321.0,493.5999999999998,1.0,20.0,577.2353961300383,115.0,300.0,180.0,0.0,112.82815903110198,293.75587711017516,186.3223143935149,6.172835206705053,0.0,0.0,1.0,282.0,734.0,1.0
108194,107.0,2.0,0.0,321.0,493.6,1.0,20.0,640.9710170611172,115.0,300.0,180.0,0.0,107.64258155391448,291.5975341425292,201.1212883117432,13.516554233477498,0.0,0.0,1.0,269.0,728.0,1.0
109438,108.0,2.0,0.0,321.0,493.6,1.0,20.0,520.5183942526825,115.0,300.0,180.0,0.0,114.20415593021896,300.6706506527504,179.30952167391945,37.249045850631845,0.0,0.0,1.0,285.0,751.0,1.0
110912,109.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,527.3350692705087,115.0,300.0,180.0,0.0,115.17939610941376,300.8426837431969,178.3201407521856,10.874585780268983,0.0,0.0,1.0,287.0,752.0,1.0
112495,110.0,2.0,0.0,321.0,493.6,1.0,20.0,614.0209030567555,115.0,300.0,180.0,0.0,113.77270705790116,300.4455202676986,162.86902118455342,4.9374506652423245,0.0,0.0,1.0,284.0,751.0,1.0
113248,111.0,2.0,0.0,321.0,493.5999999999999,1.0,20.0,595.4570822420901,115.0,300.0,180.0,0.0,118.60699771768418,289.5780388649994,173.2402990092253,12.32807650339101,0.0,0.0,1.0,296.0,723.0,1.0
113447,112.0,2.0,0.0,321.0,493.59999999999985,1.0,20.0,597.5059055050956,115.0,300.0,180.0,0.0,110.35026380169332,287.9600473219572,176.75328201323603,7.174909720175917,0.0,0.0,1.0,275.0,719.0,1.0
113686,113.0,2.0,0.0,321.0,493.6,1.0,20.0,583.785854128298,115.0,300.0,180.0,0.0,125.12094247479575,299.16624182317844,179.15513533322624,1.874231441543304,0.0,0.0,1.0,312.0,747.0,1.0
113849,114.0,2.0,0.0,321.0,493.6,1.0,20.0,533.8454543571763,115.0,300.0,180.0,0.0,113.1847379798622,299.63427355783193,181.71224630909057,5.668997858584581,0.0,0.0,1.0,282.0,749.0,1.0
114242,115.0,6.0,2.0,321.0,493.677,1.0,20.0,552.926823049089,130.34702258427978,306.48524303412785,177.99649724497286,0.9774193718765932,133.3161578569322,309.65399626392934,175.24225677441896,3.399239593985485,0.0,0.0,1.0,333.0,774.0,5.0
116155,116.0,2.0,0.0,321.0,493.6,1.0,20.0,494.585917687727,115.0,300.0,180.0,0.0,114.99796340940443,299.9989265168754,179.99607138256576,3.724550063969197,0.0,0.0,1.0,287.0,749.0,1.0
116641,117.0,2.0,0.0,321.0,493.6,1.0,20.0,541.4323702517223,115.0,300.0,180.0,0.0,114.40105155922508,301.75383212011764,176.96172458214113,1.1378676567803376,0.0,0.0,1.0,286.0,754.0,1.0
117296,118.0,2.0,0.0,321.0,493.6,1.0,20.0,524.4039867362546,115.0,300.0,180.0,0.0,115.15963467866496,301.5729066390241,179.62390786618604,18.67000496019631,0.0,0.0,1.0,287.0,753.0,1.0
118004,119.0,2.0,0.0,321.0,493.6000000000001,1.0,20.0,567.4257731018618,115.0,300.0,180.0,0.0,116.62395686813664,294.9209336835007,184.96104687451924,2.0915654856877044,0.0,0.0,1.0,291.0,737.0,1.0
119493,120.0,2.0,0.0,321.0,493.60000000000014,1.0,20.0,602.557795352533,115.0,300.0,180.0,0.0,108.3944722985892,310.5821108993383,172.74737173903674,18.82094908225704,0.0,0.0,1.0,270.0,776.0,1.0
120391,121.0,2.0,0.0,321.0,493.6000000000002,1.0,20.0,664.9364792089674,115.0,300.0,180.0,0.0,87.8907445500595,286.6108097003136,180.32812708921847,19.07540508185177,0.0,0.0,1.0,219.0,716.0,1.0
