event,ParticleID,PDG,kaon_category,particle_parent_track_id,particle_process_key,particle_final_kinetic_energy,particle_decay_flag,s_bin_cm,energy_MeV,path_length_cm,weighted_s_mid_cm,track_length_cm,n_steps,s_mid_cm,residual_range_cm,dEdx_MeV_per_cm
15,2,321,primary kaon,0,20,0.0,1,3.0,5.695792084418679,1.448191140068448,4.951276411587324,19.555528406514657,2,3.4189384775225906,16.136589928992066,3.933038897164825
15,2,321,primary kaon,0,20,0.0,1,4.0,1.9561945791547413,0.4686035512760451,2.051235111876951,19.555528406514657,1,4.377335823194837,15.17819258331982,4.174519321989487
15,2,321,primary kaon,0,20,0.0,1,5.0,6.663437420459525,1.496274970662209,8.019697306813473,19.555528406514657,1,5.359775084163964,14.195753322350694,4.453350855364824
15,2,321,primary kaon,0,20,0.0,1,6.0,6.17884692518865,1.343793610800516,9.11066452042978,19.555528406514657,1,6.779809374895326,12.775719031619332,4.598062437212979
15,2,321,primary kaon,0,20,0.0,1,8.0,5.644167988258048,1.2082832467832532,9.733745939830923,19.555528406514657,1,8.055847803687211,11.499680602827446,4.671229203321498
15,2,321,primary kaon,0,20,0.0,1,9.0,5.214144601231939,1.089631668016444,10.029847310404833,19.555528406514657,1,9.20480526108706,10.350723145427597,4.785235923551784
15,2,321,primary kaon,0,20,0.0,1,10.0,5.242514524780034,0.9845339061108069,10.083486045995382,19.555528406514657,1,10.241888048150685,9.313640358363973,5.3248694557300515
15,2,321,primary kaon,0,20,0.0,1,11.0,5.598047447323939,1.0429089397370284,11.73857573957247,19.555528406514657,3,11.255609471074605,8.299918935440052,5.3677240974993445
15,2,321,primary kaon,0,20,0.0,1,12.0,8.020770867153573,1.47327339670045,18.436102246144294,19.555528406514657,2,12.51370063929334,7.041827767221317,5.444183601710944
15,2,321,primary kaon,0,20,0.0,1,13.0,4.037972562213331,0.6331218873733392,8.589500245677911,19.555528406514657,1,13.566898281330237,5.98863012518442,6.377875481395607
15,2,321,primary kaon,0,20,0.0,1,14.0,7.83123912391261,1.077279320066305,15.53662888081574,19.555528406514657,2,14.422098885050058,5.133429521464599,7.269460183669551
15,2,321,primary kaon,0,20,0.0,1,15.0,6.128645419531331,0.8610145508799336,13.25208660764042,19.555528406514657,2,15.391245820523178,4.164282585991479,7.117934782017355
