event,ParticleID,PDG,kaon_category,particle_parent_track_id,particle_process_key,particle_final_kinetic_energy,particle_decay_flag,range_bin_index,energy_MeV,path_length_cm,weighted_residual_range_cm,range_bin_low_cm,range_bin_high_cm,track_length_cm,n_steps,residual_range_cm,range_bin_width_cm,dEdx_MeV_per_cm
538,2,321,primary kaon,0,20,0.0,1,-2,8.502663734154277,0.741902499494558,0.9947294490164942,,,2.63932053701005,5,1.3407819082617751,,11.460621496688523
538,2,321,primary kaon,0,20,0.0,1,-1,8.615146495216923,0.9275873790009959,2.0179912464276843,,,2.63932053701005,4,2.175526847509552,,9.287692664054319
538,2,321,primary kaon,0,20,0.0,1,0,6.507624887876311,0.10560703580567045,0.005576423005830082,0.0,0.1,2.63932053701005,9,0.05280351790283524,0.1,61.62113005284153
538,2,321,primary kaon,0,20,0.0,1,1,3.1381421456782164,0.10067716456519338,0.01570016265549327,0.1,0.2,2.63932053701005,4,0.15594561808826718,0.1,31.170346912641904
538,2,321,primary kaon,0,20,0.0,1,2,2.7276923491700784,0.10997070730602866,0.028731997653536533,0.2,0.30000000000000004,2.63932053701005,3,0.261269554023878,0.10000000000000003,24.803808359433408
538,2,321,primary kaon,0,20,0.0,1,3,1.9935058554556668,0.09574789656301949,0.03486457203591573,0.30000000000000004,0.4,2.63932053701005,2,0.36412885595840233,0.09999999999999998,20.820361877543473
538,2,321,primary kaon,0,20,0.0,1,4,2.2492272329068026,0.11886107852881103,0.05603507566336665,0.4,0.5,2.63932053701005,2,0.4714333435043177,0.09999999999999998,18.92316021986631
538,2,321,primary kaon,0,20,0.0,1,5,1.24435026446856,0.06996268293574587,0.039588050013970984,0.5,0.6,2.63932053701005,1,0.5658452242365959,0.09999999999999998,17.785914036649775
538,2,321,primary kaon,0,20,0.0,1,6,1.321485714399555,0.07824779252743672,0.05007471097592402,0.6,0.7,2.63932053701005,1,0.6399504619681875,0.09999999999999998,16.888472782618
538,2,321,primary kaon,0,20,0.0,1,7,1.3318237559188086,0.08705613100945343,0.06290697126856486,0.7,0.8049999999999999,2.63932053701005,1,0.7226024237366324,0.10499999999999998,15.298448718955656
538,2,321,primary kaon,0,20,0.0,1,8,2.841460278480488,0.2037001692731369,0.17680778982472836,0.8049999999999999,0.92575,2.63932053701005,2,0.8679805738779277,0.12075000000000002,13.949228852482882
539,2,321,primary kaon,0,20,0.0,1,-51,6.931000087427074,0.5966034027147911,0.802345271794386,,,51.61647790112278,4,1.3448553396500669,,11.617433048300043
539,2,321,primary kaon,0,20,0.0,1,-50,8.581141111003369,0.9014930533901859,1.8876395207527814,,,51.61647790112278,4,2.093903567702556,,9.518810021589
539,2,321,primary kaon,0,20,0.0,1,-49,8.867373969703335,0.9922331786368257,3.017149592076545,,,51.61647790112278,3,3.0407666837160594,,8.936784377524777
539,2,321,primary kaon,0,20,0.0,1,-48,5.821107323320985,0.8516138284769483,3.374681761451547,,,51.61647790112278,2,3.9626901872729436,,6.8353837486782325
539,2,321,primary kaon,0,20,0.0,1,-47,6.891806626600541,1.0442960972127244,5.128167565064594,,,51.61647790112278,2,4.910645150117783,,6.599475613281615
539,2,321,primary kaon,0,20,0.0,1,-46,7.632794813211126,1.2851780301166427,7.8079477457146345,,,51.61647790112278,2,6.075382213782464,,5.939095311579808
539,2,321,primary kaon,0,20,0.0,1,-45,6.22993152468449,1.0563798385817942,7.654698544001015,,,51.61647790112278,2,7.246161148131682,,5.897435086463092
539,2,321,primary kaon,0,20,0.0,1,-44,4.602093482756573,0.863354742414777,7.084713568881708,,,51.61647790112278,1,8.206028438629964,,5.3304780256197555
539,2,321,primary kaon,0,20,0.0,1,-43,4.818011125768684,0.9553038258430354,8.70793610647941,,,51.61647790112278,1,9.115357722758873,,5.043433298842796
539,2,321,primary kaon,0,20,0.0,1,-42,5.095628000948829,1.0567277264509387,10.69553600605958,,,51.61647790112278,1,10.121373498905868,,4.822082238783206
539,2,321,primary kaon,0,20,0.0,1,-41,5.9929878144801,1.1813567230966908,13.278940685570738,,,51.61647790112278,1,11.240415723679675,,5.072970506969884
539,2,321,primary kaon,0,20,0.0,1,-40,6.25957966612986,1.317479755443929,16.455103395042627,,,51.61647790112278,1,12.489833962949987,,4.751177116965016
539,2,321,primary kaon,0,20,0.0,1,-39,3.04978351000021,0.6711904850098015,9.050445986891642,,,51.61647790112278,1,13.484169083176852,,4.543841991376969
539,2,321,primary kaon,0,20,0.0,1,-38,6.985644898405102,1.55642409938054,22.720642232816797,,,51.61647790112278,1,14.59797637537202,,4.488265699037559
539,2,321,primary kaon,0,20,0.0,1,-37,0.0233181171927785,0.006447085232153959,0.0991523797760311,,,51.61647790112278,1,15.379411967678372,,3.6168464279768737
539,2,321,primary kaon,0,20,0.0,1,-36,2.794151729836031,0.6306427383123185,9.89980251236543,,,51.61647790112278,1,15.697956879450606,,4.430641249138208
539,2,321,primary kaon,0,20,0.0,1,-35,7.033424554264942,1.818425274072356,30.77228512671222,,,51.61647790112278,1,16.922490885642944,,3.8678655947811458
539,2,321,primary kaon,0,20,0.0,1,-34,1.1599727407970393,0.3264114429115411,5.873744291440301,,,51.61647790112278,2,17.994909244134895,,3.5537134680397733
539,2,321,primary kaon,0,20,0.0,1,-33,7.488707161867394,2.066882540399392,39.66669250684817,,,51.61647790112278,1,19.191556235790358,,3.623189521171494
539,2,321,primary kaon,0,20,0.0,1,-31,8.214145887980589,2.2881877848949266,48.89649391220797,,,51.61647790112278,1,21.36909139843752,,3.5898040983370523
539,2,321,primary kaon,0,20,0.0,1,-28,9.454047481106167,2.552915259114704,60.732942420487326,,,51.61647790112278,1,23.789642920442336,,3.7032359171939877
539,2,321,primary kaon,0,20,0.0,1,-26,6.551871066604221,1.9654158527578598,51.19674112492784,,,51.61647790112278,1,26.048808476378614,,3.333580044859552
539,2,321,primary kaon,0,20,0.0,1,-24,6.065790371215242,1.8271140580626193,51.05883652081362,,,51.61647790112278,1,27.945073431788856,,3.3198750480017125
539,2,321,primary kaon,0,20,0.0,1,-22,10.596914903105532,3.2766221853790602,99.92695528043842,,,51.61647790112278,1,30.4969415535097,,3.2340972817650666
539,2,321,primary kaon,0,20,0.0,1,-18,12.014798691564636,3.6579973744111096,124.24114220143372,,,51.61647790112278,1,33.96425133340478,,3.2845290638019837
539,2,321,primary kaon,0,20,0.0,1,-14,12.956306698643964,4.084567322398646,154.54178450223307,,,51.61647790112278,1,37.83553368180966,,3.1720144818265408
539,2,321,primary kaon,0,20,0.0,1,-12,4.414202076874225,1.4611895838946098,59.3365888300976,,,51.61647790112278,1,40.60841213495628,,3.020964647933464
539,2,321,primary kaon,0,20,0.0,1,-8,14.721445226304423,4.755308553137791,207.88621293549974,,,51.61647790112278,1,43.71666120347248,,3.0957918002167233
539,2,321,primary kaon,0,20,0.0,1,-6,0.9086868115973415,0.2981796348455569,13.788841705612954,,,51.61647790112278,1,46.243405297464165,,3.0474475967079337
539,2,321,primary kaon,0,20,0.0,1,-4,11.815572524596044,4.1287205347029685,200.06481386377985,,,51.61647790112278,1,48.45685538223842,,2.861800023828953
539,2,321,primary kaon,0,20,0.0,1,-1,3.30855155680516,1.0952622515328703,55.93378010236395,,,51.61647790112278,1,51.06884677535634,,3.020784795764383
539,2,321,primary kaon,0,20,0.0,1,0,6.494433040767098,0.10373963945379412,0.005380956397001632,0.0,0.1,51.61647790112278,10,0.05186981972689738,0.1,62.60319656942449
539,2,321,primary kaon,0,20,0.0,1,1,3.0529780366021604,0.10014689292407417,0.015403902645533986,0.1,0.2,51.61647790112278,4,0.1538130859158294,0.1,30.485000058032348
539,2,321,primary kaon,0,20,0.0,1,2,2.616045936196984,0.10782733323376706,0.027797907964738265,0.2,0.30000000000000004,51.61647790112278,3,0.25780019899474904,0.10000000000000003,24.26143592483605
539,2,321,primary kaon,0,20,0.0,1,3,1.9385356834654432,0.09304682944493796,0.03333284312406559,0.30000000000000004,0.4,51.61647790112278,2,0.35823728033410174,0.09999999999999998,20.833978922544638
539,2,321,primary kaon,0,20,0.0,1,4,1.998778968576918,0.11369099321429194,0.05248046640411495,0.4,0.5,51.61647790112278,2,0.4616061916637184,0.09999999999999998,17.580803123159402
539,2,321,primary kaon,0,20,0.0,1,5,1.0613014991803509,0.06577317776046435,0.036263270509207204,0.5,0.6,51.61647790112278,1,0.5513382771510962,0.09999999999999998,16.135779588534483
539,2,321,primary kaon,0,20,0.0,1,6,2.5589577948522404,0.15473516509540564,0.10237161675675016,0.6,0.7,51.61647790112278,2,0.6615924485790319,0.09999999999999998,16.537661579864242
539,2,321,primary kaon,0,20,0.0,1,7,1.3872645820871286,0.09113200120117543,0.07149542726572791,0.7,0.8049999999999999,51.61647790112278,1,0.7845260317273244,0.10499999999999998,15.222584424813833
539,2,321,primary kaon,0,20,0.0,1,8,1.5819369844856102,0.10240620952397451,0.09025009446128815,0.8049999999999999,0.92575,51.61647790112278,1,0.8812951370899,0.12075000000000002,15.447666619427602
539,2,321,primary kaon,0,20,0.0,1,9,1.551013734137627,0.11405539644078419,0.11286077338338396,0.92575,1.0646125,51.61647790112278,1,0.9895259400722836,0.1388625,13.598775529598809
540,2,321,primary kaon,0,20,0.0,1,-19,6.319646466974566,0.5377731826544252,0.6700223036797383,,,19.439023741814275,4,1.2459198883301266,,11.751509132123443
540,2,321,primary kaon,0,20,0.0,1,-18,8.281083216060924,0.8196562394539683,1.5775387580543503,,,19.439023741814275,4,1.9246345993843246,,10.103117401482294
540,2,321,primary kaon,0,20,0.0,1,-17,10.177009967911026,1.2339079390042114,3.6417764833896102,,,19.439023741814275,4,2.9514166886134126,,8.247787088657585
540,2,321,primary kaon,0,20,0.0,1,-16,6.3396052931376445,0.8404228910143172,3.352095702574539,,,19.439023741814275,2,3.988582103622679,,7.543351520906687
540,2,321,primary kaon,0,20,0.0,1,-15,7.0303891946253145,1.0361759838805784,5.1051163282813965,,,19.439023741814275,2,4.9268815410701245,,6.784937408311504
540,2,321,primary kaon,0,20,0.0,1,-14,8.247731742604701,1.289786652218643,7.854623829534699,,,19.439023741814275,2,6.089862859119737,,6.394648082624564
540,2,321,primary kaon,0,20,0.0,1,-13,4.80296535299951,0.7602377931407457,5.408996930659281,,,19.439023741814275,1,7.11487508179943,,6.317714531340484
540,2,321,primary kaon,0,20,0.0,1,-12,4.993377259756673,0.9368053120459211,7.460152269027752,,,19.439023741814275,2,7.9633966343927645,,5.330218771765359
540,2,321,primary kaon,0,20,0.0,1,-11,5.250813684443257,0.9562223557243371,8.519855577269619,,,19.439023741814275,1,8.909910468277893,,5.491205735789112
540,2,321,primary kaon,0,20,0.0,1,-10,4.681839550783911,1.0492885384677775,10.401246730662086,,,19.439023741814275,1,9.91266591537395,,4.461918127515776
540,2,321,primary kaon,0,20,0.0,1,-9,5.7299915498017,1.2638894474100049,13.990314469308,,,19.439023741814275,2,11.06925490831284,,4.533617684318631
540,2,321,primary kaon,0,20,0.0,1,-8,6.161880363743181,1.3088335328693448,16.171445061565016,,,19.439023741814275,1,12.355616398452517,,4.707917553299954
540,2,321,primary kaon,0,20,0.0,1,-6,6.653911297254632,1.4595649367641428,20.054153135923627,,,19.439023741814275,1,13.73981563326926,,4.558831970851781
540,2,321,primary kaon,0,20,0.0,1,-5,6.534239834123153,1.6137998187843174,24.65320972188097,,,19.439023741814275,1,15.27649801104349,,4.048977920350384
540,2,321,primary kaon,0,20,0.0,1,-3,4.883933963328123,1.187167681318154,19.79837376870397,,,19.439023741814275,1,16.676981761094726,,4.1139377698568405
540,2,321,primary kaon,0,20,0.0,1,-2,7.822610867524754,1.9406517506488372,35.399217978387306,,,19.439023741814275,1,18.240891477078222,,4.0309194397755
540,2,321,primary kaon,0,20,0.0,1,-1,0.7838063918098784,0.22780638941163475,4.402385936781373,,,19.439023741814275,1,19.325120547108458,,3.440669042840495
540,2,321,primary kaon,0,20,0.0,1,0,6.17356347829043,0.09597594254529279,0.004605690773728605,0.0,0.1,19.439023741814275,9,0.0479879712726457,0.1,64.32407241405328
540,2,321,primary kaon,0,20,0.0,1,1,2.914249685906819,0.09421495881183135,0.013480598705788908,0.1,0.2,19.439023741814275,4,0.14308342195120757,0.1,30.931921243284062
540,2,321,primary kaon,0,20,0.0,1,2,2.6675878079168887,0.10231651444156817,0.0246940046690967,0.2,0.30000000000000004,19.439023741814275,3,0.24134915857790654,0.10000000000000003,26.071918325954297
540,2,321,primary kaon,0,20,0.0,1,3,1.7221247796539156,0.08762557953448195,0.029470252921871,0.30000000000000004,0.4,19.439023741814275,2,0.3363202055659332,0.09999999999999998,19.653219856608587
540,2,321,primary kaon,0,20,0.0,1,4,1.951025741778413,0.1070227980567504,0.046409836446197936,0.4,0.5,19.439023741814275,2,0.43364439436154945,0.09999999999999998,18.230001244630635
540,2,321,primary kaon,0,20,0.0,1,5,2.3013624438302873,0.13188659921686696,0.0729463584054871,0.5,0.6,19.439023741814275,2,0.5530990929983582,0.09999999999999998,17.449554825855017
540,2,321,primary kaon,0,20,0.0,1,6,1.1509170475501882,0.07631885554230161,0.05015689079156182,0.6,0.7,19.439023741814275,1,0.6572018203779422,0.09999999999999998,15.080376132111468
540,2,321,primary kaon,0,20,0.0,1,7,1.172325901688258,0.08395831728833057,0.06190585982305482,0.7,0.8049999999999999,19.439023741814275,1,0.7373404067932547,0.10499999999999998,13.963189586830849
540,2,321,primary kaon,0,20,0.0,1,8,2.878605947883532,0.19771373156549144,0.1736275391894058,0.8049999999999999,0.92575,19.439023741814275,2,0.8781764312201692,0.12075000000000002,14.559463953721453
541,2,321,primary kaon,0,20,0.0,1,-9,4.644200311188643,0.38671803828356566,0.4465768957318841,,,9.40615593290827,3,1.1547868253417912,,12.009267350966514
541,2,321,primary kaon,0,20,0.0,1,-8,9.979342681551435,0.9867747719056201,1.817178533420483,,,9.40615593290827,5,1.8415332304363845,,10.113090611629366
541,2,321,primary kaon,0,20,0.0,1,-7,10.430020726310797,1.2361327852078063,3.650284056109107,,,9.40615593290827,4,2.952987008993097,,8.437621630234009
541,2,321,primary kaon,0,20,0.0,1,-6,6.510344749483783,0.8549819647870158,3.4186833337122935,,,9.40615593290827,2,3.9985443839905095,,7.6145989244411405
541,2,321,primary kaon,0,20,0.0,1,-5,7.544544744742254,1.0626010105933372,5.2676701070985,,,9.40615593290827,2,4.957335871680686,,7.1000729996760645
541,2,321,primary kaon,0,20,0.0,1,-4,3.7413426912616496,0.6205173353200045,3.598314900898751,,,9.40615593290827,1,5.798895044637356,,6.029392699129375
541,2,321,primary kaon,0,20,0.0,1,-3,9.308740408703883,1.4788322330881774,10.127885813445914,,,9.40615593290827,2,6.848569828841447,,6.2946561485645125
541,2,321,primary kaon,0,20,0.0,1,-2,4.482104199184175,0.8610568281832076,6.90439654111289,,,9.40615593290827,1,8.01851435947714,,5.205352367556529
541,2,321,primary kaon,0,20,0.0,1,-1,5.033912335144144,0.9571131593395263,8.544722822295618,,,9.40615593290827,1,8.927599353238506,,5.259474583567411
541,2,321,primary kaon,0,20,0.0,1,0,6.734459175621193,0.10971259204337563,0.0060184264264380016,0.0,0.1,9.40615593290827,9,0.054856296021687054,0.1,61.382736932864354
541,2,321,primary kaon,0,20,0.0,1,1,3.072658352403691,0.10384253307715059,0.01678446930618365,0.1,0.2,9.40615593290827,4,0.16163385858195026,0.1,29.58959360246765
541,2,321,primary kaon,0,20,0.0,1,2,1.7355839830173798,0.07053781510799441,0.0175515036112211,0.2,0.30000000000000004,9.40615593290827,2,0.24882403267452355,0.10000000000000003,24.605014776261157
541,2,321,primary kaon,0,20,0.0,1,3,2.854580204682835,0.13650508619202442,0.0480969505705858,0.30000000000000004,0.4,9.40615593290827,3,0.3523454833245324,0.09999999999999998,20.911896283976116
541,2,321,primary kaon,0,20,0.0,1,4,0.9930840583164098,0.05575183275261294,0.0250032442527149,0.4,0.5,9.40615593290827,1,0.44847394279685027,0.09999999999999998,17.812581385853484
541,2,321,primary kaon,0,20,0.0,1,5,2.0639029391041994,0.12945091847181497,0.07004269693048312,0.5,0.6,9.40615593290827,2,0.5410753184090644,0.09999999999999998,15.94351715282397
541,2,321,primary kaon,0,20,0.0,1,6,1.1031921299002871,0.07427438028238852,0.047753819117335866,0.6,0.7,9.40615593290827,1,0.6429379677861675,0.09999999999999998,14.85292944493095
541,2,321,primary kaon,0,20,0.0,1,7,1.3859166490527044,0.08320474223116672,0.06004699277804351,0.7,0.8049999999999999,9.40615593290827,1,0.7216775290429442,0.10499999999999998,16.6567026336339
541,2,321,primary kaon,0,20,0.0,1,8,3.091392076728236,0.19814790604148097,0.17087361027427475,0.8049999999999999,0.92575,9.40615593290827,2,0.8623538531792684,0.12075000000000002,15.6014370198849
542,2,321,primary kaon,0,20,0.0,1,-16,5.0028346661816965,0.4004417778545393,0.47148947176970585,,,16.314824817895285,3,1.1774232805972973,,12.493288519958021
542,2,321,primary kaon,0,20,0.0,1,-15,10.368343747599331,1.023755908094386,1.9344094374816398,,,16.314824817895285,5,1.8895221235717599,,10.127749852891117
542,2,321,primary kaon,0,20,0.0,1,-14,7.918565208126514,0.9350241069477943,2.6825020032867863,,,16.314824817895285,3,2.868912131092851,,8.468835347973158
542,2,321,primary kaon,0,20,0.0,1,-13,5.84107412216985,0.8015423474938583,2.9955203405458946,,,16.314824817895285,2,3.7371953583136754,,7.2872932296501105
542,2,321,primary kaon,0,20,0.0,1,-12,6.784081508470484,0.9846536580861678,4.5592352960228455,,,16.314824817895285,2,4.63029336110369,,6.889814964640901
542,2,321,primary kaon,0,20,0.0,1,-11,7.634887086071414,1.209627357531323,6.92806069628795,,,16.314824817895285,2,5.727433868912435,,6.311767866802492
542,2,321,primary kaon,0,20,0.0,1,-10,3.962093444813543,0.7031852511828579,4.699977831106609,,,16.314824817895285,1,6.683840173269527,,5.634494520681054
542,2,321,primary kaon,0,20,0.0,1,-9,8.988840631207342,1.6466478393136725,12.940604770239128,,,16.314824817895285,2,7.858756718517791,,5.458872514571128
542,2,321,primary kaon,0,20,0.0,1,-8,4.686007693780866,0.9541461272261678,8.739171033229962,,,16.314824817895285,1,9.15915370178771,,4.911205485268515
542,2,321,primary kaon,0,20,0.0,1,-7,5.451786251539322,1.0627640043924818,10.805768608947533,,,16.314824817895285,1,10.167608767597036,,5.129818312444427
542,2,321,primary kaon,0,20,0.0,1,-6,5.790999958054165,1.183372334019521,13.361074719364987,,,16.314824817895285,1,11.290676936803038,,4.8936414952207565
542,2,321,primary kaon,0,20,0.0,1,-4,6.258438831735245,1.3195602179493207,16.55011323141741,,,16.314824817895285,1,12.542143212787456,,4.742821696656824
542,2,321,primary kaon,0,20,0.0,1,-3,7.700029936029347,1.7424273143306042,24.521418270399217,,,16.314824817895285,2,14.07313697892742,,4.419139824485304
542,2,321,primary kaon,0,20,0.0,1,-1,6.098925591311815,1.370474181802563,21.41994645206349,,,16.314824817895285,2,15.629587726994005,,4.450230199367926
542,2,321,primary kaon,0,20,0.0,1,0,6.816891558419469,0.10752142497807506,0.0057804284146580065,0.0,0.1,16.314824817895285,12,0.053760712489038416,0.1,63.40030891340509
542,2,321,primary kaon,0,20,0.0,1,1,3.0392830167170954,0.1043799189794193,0.016670661370838273,0.1,0.2,16.314824817895285,4,0.1597113844677849,0.1,29.117506953769087
542,2,321,primary kaon,0,20,0.0,1,2,1.6270169073731182,0.06991191005806678,0.017258265283923546,0.2,0.30000000000000004,16.314824817895285,2,0.24685729898652944,0.10000000000000003,23.27238529203058
542,2,321,primary kaon,0,20,0.0,1,3,2.9974546078311657,0.13703487223282595,0.04800752136147276,0.30000000000000004,0.4,16.314824817895285,3,0.3503306901319737,0.09999999999999998,21.87366295156177
542,2,321,primary kaon,0,20,0.0,1,4,1.022786108196046,0.056365041912945626,0.025196901166073253,0.4,0.5,16.314824817895285,1,0.44703064720486196,0.09999999999999998,18.145752641783062
542,2,321,primary kaon,0,20,0.0,1,5,2.407009662817192,0.13353348536658327,0.07237246649375284,0.5,0.6,16.314824817895285,2,0.541979910844625,0.09999999999999998,18.025513647077663
542,2,321,primary kaon,0,20,0.0,1,6,1.2564987735003772,0.07815060492288156,0.05062767774289264,0.6,0.7,16.314824817895285,1,0.6478219559893574,0.09999999999999998,16.077914876542298
542,2,321,primary kaon,0,20,0.0,1,7,1.2864669295575435,0.08664664454858287,0.06327116310014666,0.7,0.8049999999999999,16.314824817895285,1,0.7302205807250903,0.10499999999999998,14.847279271573179
542,2,321,primary kaon,0,20,0.0,1,8,2.916944063679667,0.20365848867064673,0.17827717220905337,0.8049999999999999,0.92575,16.314824817895285,2,0.875373147334705,0.12075000000000002,14.322722724300004
543,2,321,primary kaon,0,20,0.0,1,-6,3.176469952883848,0.2756483410047907,0.32935020053419545,,,6.262702510576325,2,1.194820180428626,,11.52363167253251
543,2,321,primary kaon,0,20,0.0,1,-5,10.829072557729724,1.0179836214667668,1.8747554492752867,,,6.262702510576325,5,1.8416361616644048,,10.637766983054796
543,2,321,primary kaon,0,20,0.0,1,-4,7.743026746382171,0.92794708105984,2.6118012582678762,,,6.262702510576325,3,2.814601512927708,,8.344254650317554
543,2,321,primary kaon,0,20,0.0,1,-3,6.279651926967329,0.8036017229443205,2.957556426320358,,,6.262702510576325,2,3.6803759149297886,,7.814383353932194
543,2,321,primary kaon,0,20,0.0,1,-2,6.298465760107113,0.9828800268944877,4.4953165934120545,,,6.262702510576325,2,4.573616789849192,,6.408173518397534
543,2,321,primary kaon,0,20,0.0,1,-1,7.179234358302391,1.197645707279889,6.783321157679747,,,6.262702510576325,2,5.663879656936381,,5.994455885128146
543,2,321,primary kaon,0,20,0.0,1,0,6.44813210950065,0.10051205617564414,0.005051336718327886,0.0,0.1,6.262702510576325,11,0.050256028087821716,0.1,64.15282260500753
543,2,321,primary kaon,0,20,0.0,1,1,3.089885746329971,0.09928887288351726,0.014908868908124068,0.1,0.2,6.262702510576325,4,0.15015649261740244,0.1,31.12016136949135
543,2,321,primary kaon,0,20,0.0,1,2,2.535785727215329,0.10719456472703749,0.02716291097606402,0.2,0.30000000000000004,6.262702510576325,3,0.25339821142268015,0.10000000000000003,23.655917011021103
543,2,321,primary kaon,0,20,0.0,1,3,1.976012118433593,0.09291603782677754,0.032841499956002246,0.30000000000000004,0.4,6.262702510576325,2,0.35345351269958725,0.09999999999999998,21.266642063638713
543,2,321,primary kaon,0,20,0.0,1,4,2.147144923252621,0.11425943104681606,0.05222127286273051,0.4,0.5,6.262702510576325,2,0.4570412471363842,0.09999999999999998,18.791839794588693
543,2,321,primary kaon,0,20,0.0,1,5,1.1788445956710092,0.06704102132298291,0.03671779574134806,0.5,0.6,6.262702510576325,1,0.547691473321283,0.09999999999999998,17.583929546533913
543,2,321,primary kaon,0,20,0.0,1,6,2.62079189850182,0.15841361030068973,0.10461932469698744,0.6,0.7,6.262702510576325,2,0.6604187891331199,0.09999999999999998,16.543981880895302
543,2,321,primary kaon,0,20,0.0,1,7,1.4132555119161951,0.09323338393183385,0.07330402893733146,0.7,0.8049999999999999,6.262702510576325,1,0.7862422862493822,0.10499999999999998,15.158256112954938
543,2,321,primary kaon,0,20,0.0,1,8,1.6950464044473714,0.1054632463005395,0.09339725971325985,0.8049999999999999,0.92575,6.262702510576325,1,0.8855906013655686,0.12075000000000002,16.0723898031451
543,2,321,primary kaon,0,20,0.0,1,9,1.7306717629238109,0.11867378541039225,0.1183959839898104,0.92575,1.0646125,6.262702510576325,1,0.9976591172210343,0.1388625,14.583437757031858
544,2,321,primary kaon,0,20,0.0,1,-18,3.3052022718428784,0.26871586825071236,0.3141230160305061,,,18.33672685431726,2,1.1689782895047671,,12.299989179496906
544,2,321,primary kaon,0,20,0.0,1,-17,10.369874740995089,0.9822625074594858,1.7626381238659974,,,18.33672685431726,5,1.7944674773598632,,10.557131787321936
544,2,321,primary kaon,0,20,0.0,1,-16,7.874152938787222,0.901543484654777,2.4669569719107995,,,18.33672685431726,3,2.7363704734169954,,8.73408002255424
544,2,321,primary kaon,0,20,0.0,1,-15,10.81797099273948,1.2806993388400523,4.901866326745726,,,18.33672685431726,3,3.8274918851644104,,8.446924789183909
544,2,321,primary kaon,0,20,0.0,1,-14,7.242845851400769,1.1235958588808246,5.651282095913807,,,18.33672685431726,2,5.029639484024848,,6.446130781057809
544,2,321,primary kaon,0,20,0.0,1,-13,4.201616445322741,0.6573227987785571,3.89141592071116,,,18.33672685431726,1,5.92009881285454,,6.392013867661704
544,2,321,primary kaon,0,20,0.0,1,-12,6.879475113267254,1.174098255846801,8.025911823591603,,,18.33672685431726,2,6.835809340167219,,5.859369161830101
544,2,321,primary kaon,0,20,0.0,1,-11,4.6219106820926505,0.8662006111457594,6.804836290883213,,,18.33672685431726,1,7.855958773663499,,5.335843247650285
544,2,321,primary kaon,0,20,0.0,1,-10,2.8331526590865845,0.5679482424650532,4.869039138800865,,,18.33672685431726,1,8.573033200468906,,4.988399377362125
544,2,321,primary kaon,0,20,0.0,1,-9,5.107966871673436,1.026836056337371,9.62189061246436,,,18.33672685431726,1,9.370425349870116,,4.974471669696796
544,2,321,primary kaon,0,20,0.0,1,-8,5.660545049078593,1.1430704563048706,11.9512343942192,,,18.33672685431726,1,10.455378606191239,,4.952052620953102
544,2,321,primary kaon,0,20,0.0,1,-7,5.578979928981616,1.262554921474913,14.71910679510067,,,18.33672685431726,1,11.65819129508113,,4.418801775739204
544,2,321,primary kaon,0,20,0.0,1,-6,6.3727524904802815,1.4048039443741285,18.251031243501117,,,18.33672685431726,1,12.991870728005651,,4.53639991260096
544,2,321,primary kaon,0,20,0.0,1,-4,6.621673902748448,1.5588940015445167,22.56299482187099,,,18.33672685431726,1,14.473719700964972,,4.247674246092322
544,2,321,primary kaon,0,20,0.0,1,-3,7.162240080259425,1.7316305756514945,27.912122061503013,,,18.33672685431726,1,16.11898198956298,,4.136124749105196
544,2,321,primary kaon,0,20,0.0,1,-1,5.20280088467459,1.3519295769285333,23.876106587924127,,,18.33672685431726,1,17.660762065852992,,3.8484259634994467
544,2,321,primary kaon,0,20,0.0,1,0,6.234336511432255,0.09550913623698974,0.0045609975523681085,0.0,0.1,18.33672685431726,8,0.0477545681184967,0.1,65.27476592357411
544,2,321,primary kaon,0,20,0.0,1,1,3.153510598875871,0.09782759600726901,0.014128548465076277,0.1,0.2,18.33672685431726,4,0.14442293424062538,0.1,32.23538886350178
544,2,321,primary kaon,0,20,0.0,1,2,2.6556513597651783,0.1059804082023656,0.026105829265128038,0.2,0.30000000000000004,18.33672685431726,3,0.2463269363454417,0.10000000000000003,25.057946131838936
544,2,321,primary kaon,0,20,0.0,1,3,2.0643348243685784,0.092974869191407,0.03215113513035056,0.30000000000000004,0.4,18.33672685431726,2,0.3458045750423283,0.09999999999999998,22.20314846712761
544,2,321,primary kaon,0,20,0.0,1,4,1.8884224014538993,0.1131965640460596,0.05081283864966568,0.4,0.5,18.33672685431726,2,0.44889029166106115,0.09999999999999998,16.682683059933705
544,2,321,primary kaon,0,20,0.0,1,5,1.123178056519558,0.06552174397408943,0.03526704237345961,0.5,0.6,18.33672685431726,1,0.5382494456711342,0.09999999999999998,17.1420659523916
544,2,321,primary kaon,0,20,0.0,1,6,2.551079465345235,0.15500329500017887,0.10052149144657344,0.6,0.7,18.33672685431726,2,0.6485119651582725,0.09999999999999998,16.458227325698406
544,2,321,primary kaon,0,20,0.0,1,7,1.492509905987835,0.09151168563057376,0.07062592378858333,0.7,0.8049999999999999,18.33672685431726,1,0.7717694554736454,0.10499999999999998,16.309500756143784
544,2,321,primary kaon,0,20,0.0,1,8,1.5330181765054272,0.10244874296334937,0.08900231161782367,0.8049999999999999,0.92575,18.33672685431726,1,0.8687496697706081,0.12075000000000002,14.96375779890104
